id,project,project_other,parent,owner,ownership,province,country,region,status,steel_capacity,iron_capacity,process,equipment,url,lat,lng
SCN00257,"WISCO Group Kunming Steel Co., Ltd. Yuxi Xinxing Steel Company",玉溪新兴钢铁有限公司,"China Baowu Iron and Steel Group Co., Ltd. [48.4%]; Kunming Iron & Steel Holding Co Ltd [47.4%]; Other [4.2%]","Yuxi Xinxing Iron and Steel Co., Ltd.",full,Yunnan,China,Asia Pacific,operating,2000,2409.96,integrated_BF,"BF, BOF","https://www.gem.wiki/WISCO_Group_Kunming_Steel_Co.,_Ltd._Yuxi_Xinxing_Steel_Company_plant",24.249024,102.521747
SCN00260,"Yunnan Desheng Iron and Steel Co., Ltd.",云南德胜钢铁有限公司,"Yunnan Desheng Logistics Co., Ltd. [42.1%]; Leshan Zhonglianya Industrial Co., Ltd. [28.4%]; Other [29.5%]","Yunnan Desheng Iron and Steel Co., Ltd.",N/A,Yunnan,China,Asia Pacific,operating,1650,1650,integrated_BF,"BF, BOF","https://www.gem.wiki/Yunnan_Desheng_Iron_and_Steel_Co.,_Ltd._plant",25.142516,102.077727
SCN00321,"Yunnan Jingye Steel Co., Ltd.",云南敬业钢铁有限公司,"Jingye Group Co., Ltd. [100%]","Yunnan Jingye Steel Co., Ltd.",N/A,Yunnan,China,Asia Pacific,retired,1700,2320,unknown,unknown,"https://www.gem.wiki/Yunnan_Jingye_Steel_Co.,_Ltd._plant",25.023852,102.312086
SCN00261,"Yunnan Qujing Iron and Steel Group Chenggang Iron and Steel Co., Ltd.",云南曲靖钢铁集团呈钢钢铁有限公司,"Yunnan Qujing Shuangyou Iron and Steel Co., Ltd. [25%]; Yunnan Qujing Yuegang Holding Group Co., Ltd. [25%]; Yunnan Qujing Chenggang Iron and Steel (Group) Co., Ltd. [25%]; Xuanwei Phoenix Iron and Steel Co., Ltd. [16%]; Qujing Julida Steel Co., Ltd. [8%]; Other [1%]","Yunnan Qujing Iron and Steel Group Chenggang Iron and Steel Co., Ltd.",N/A,Yunnan,China,Asia Pacific,operating,2600,2260,integrated_BF,"BF, BOF","https://www.gem.wiki/Yunnan_Qujing_Iron_and_Steel_Group_Chenggang_Iron_and_Steel_Co.,_Ltd._plant",25.45543,103.547242
SCN00262,"Yunnan Qujing Iron and Steel Group Fenghuang Steel Co., Ltd.",云南曲靖钢铁集团凤凰钢铁有限公司,"Yunnan Qujing Shuangyou Iron and Steel Co., Ltd. [25%]; Yunnan Qujing Yuegang Holding Group Co., Ltd. [25%]; Yunnan Qujing Chenggang Iron and Steel (Group) Co., Ltd. [25%]; Xuanwei Phoenix Iron and Steel Co., Ltd. [16%]; Qujing Julida Steel Co., Ltd. [8%]; Other [1%]","Yunnan Qujing Iron and Steel Group Fenghuang Steel Co., Ltd.",N/A,Yunnan,China,Asia Pacific,operating,1200,unknown,electric,EAF,"https://www.gem.wiki/Yunnan_Qujing_Iron_and_Steel_Group_Fenghuang_Steel_Co.,_Ltd._plant",26.275342,104.168311
SCN00376,"Yunnan Qujing Iron and Steel Group Yanggang Iron and Steel Co., Ltd.",云南曲靖钢铁集团扬钢钢铁有限责任公司,"Yunnan Qujing Shuangyou Iron and Steel Co., Ltd. [25%]; Yunnan Qujing Yuegang Holding Group Co., Ltd. [25%]; Yunnan Qujing Chenggang Iron and Steel (Group) Co., Ltd. [25%]; Xuanwei Phoenix Iron and Steel Co., Ltd. [16%]; Qujing Julida Steel Co., Ltd. [8%]; Other [1%]","Yunnan Qujing Iron and Steel Group Yanggang Iron and Steel Co., Ltd.",N/A,Yunnan,China,Asia Pacific,announced,1400,2500,integrated_BF,"BF, BOF","https://www.gem.wiki/Yunnan_Qujing_Iron_and_Steel_Group_Yanggang_Iron_and_Steel_Co.,_Ltd._plant",25.308777,103.876391
SCN00320,"Yunnan Tiangao Nickel Alloy Co., Ltd.",云南天高镍业有限公司,"Sichuan Jinguang Industrial Group Co., Ltd. [93.8%]; Sichuan Shiting Ecology Agriculture Technology Co., Ltd. [6.3%]","Yunnan Tiangao Nickel Alloy Co., Ltd.",N/A,Yunnan,China,Asia Pacific,operating,1550,1100,integrated_BF,"BF, BOF","https://www.gem.wiki/Yunnan_Tiangao_Nickel_Alloy_Co.,_Ltd._plant",24.80128,104.063455
SCN00320-1,"Yunnan Tiangao Nickel Alloy Co., Ltd. EAF expansion",云南天高镍业有限公司,"Sichuan Jinguang Industrial Group Co., Ltd. [93.8%]; Sichuan Shiting Ecology Agriculture Technology Co., Ltd. [6.3%]","Yunnan Tiangao Nickel Alloy Co., Ltd.",N/A,Yunnan,China,Asia Pacific,announced,500,N/A,electric,EAF,"https://www.gem.wiki/Yunnan_Tiangao_Nickel_Alloy_Co.,_Ltd._plant",24.80128,104.063455
SCN00259,"Yunnan Yuxi Iron and Steel Group Yukun Iron and Steel Co., Ltd.",云南玉溪钢铁集团玉昆钢铁有限公司,"Yunnan Yuxi Iron and Steel Group Co., Ltd. [51%]; Yunnan Yuxi Yukun Iron and Steel Group Co., Ltd. [26.3%]; Yuxi Huixi Metal Casting Products Co., Ltd. [10.2%]; Yuxi Fuyu Iron and Steel Co., Ltd. [6.9%]; Other [5.6%]","Yunnan Yuxi Iron and Steel Group Yukun Iron and Steel Co., Ltd.",N/A,Yunnan,China,Asia Pacific,operating,4600,4100,integrated_BF,"BF, BOF","https://www.gem.wiki/Yunnan_Yuxi_Iron_and_Steel_Group_Yukun_Iron_and_Steel_Co.,_Ltd._plant",24.465884,102.543682
SCN00259-1,"Yunnan Yuxi Iron and Steel Group Yukun Iron and Steel Co., Ltd. BF and BOF expansion",云南玉溪钢铁集团玉昆钢铁有限公司,"Yunnan Yuxi Iron and Steel Group Co., Ltd. [51%]; Yunnan Yuxi Yukun Iron and Steel Group Co., Ltd. [26.3%]; Yuxi Huixi Metal Casting Products Co., Ltd. [10.2%]; Yuxi Fuyu Iron and Steel Co., Ltd. [6.9%]; Other [5.6%]","Yunnan Yuxi Iron and Steel Group Yukun Iron and Steel Co., Ltd.",N/A,Yunnan,China,Asia Pacific,construction,5150,4560,integrated_BF,"BF, BOF","https://www.gem.wiki/Yunnan_Yuxi_Iron_and_Steel_Group_Yukun_Iron_and_Steel_Co.,_Ltd._plant",24.465884,102.543682
SCN00289,"Yunnan Yuxi Xianfu Iron & Steel (Group) Co., Ltd.",云南玉溪仙福钢铁（集团）有限公司,"Yunnan Yuxi Xianfu Iron & Steel (Group) Co., Ltd. [100%]","Yunnan Yuxi Xianfu Iron & Steel (Group) Co., Ltd.",N/A,Yunnan,China,Asia Pacific,operating,1680,2670,integrated_BF,"BF, BOF, EAF","https://www.gem.wiki/Yunnan_Yuxi_Xianfu_Iron_%26_Steel_(Group)_Co.,_Ltd._plant",24.012309,102.186364
SCN00289-1,"Yunnan Yuxi Xianfu Iron & Steel (Group) Co., Ltd. BF expansion",云南玉溪仙福钢铁（集团）有限公司(产能置换二期高炉）,"Yunnan Yuxi Xianfu Iron & Steel (Group) Co., Ltd. [100%]","Yunnan Yuxi Xianfu Iron & Steel (Group) Co., Ltd.",N/A,Yunnan,China,Asia Pacific,construction,N/A,1220,ironmaking_BF,BF,"https://www.gem.wiki/Yunnan_Yuxi_Xianfu_Iron_%26_Steel_(Group)_Co.,_Ltd._plant",24.012309,102.186364
SCN00289-4,"Yunnan Yuxi Xianfu Iron & Steel (Group) Co., Ltd. BOF closure",云南玉溪仙福钢铁（集团）有限公司,"Yunnan Yuxi Xianfu Iron & Steel (Group) Co., Ltd. [100%]","Yunnan Yuxi Xianfu Iron & Steel (Group) Co., Ltd.",N/A,Yunnan,China,Asia Pacific,retired,1800,N/A,oxygen,BOF,"https://www.gem.wiki/Yunnan_Yuxi_Xianfu_Iron_%26_Steel_(Group)_Co.,_Ltd._plant",24.012309,102.186364
SCN00289-2,"Yunnan Yuxi Xianfu Iron & Steel (Group) Co., Ltd. BOF expansion",云南玉溪仙福钢铁（集团）有限公司(产能置换二期转炉）,"Yunnan Yuxi Xianfu Iron & Steel (Group) Co., Ltd. [100%]","Yunnan Yuxi Xianfu Iron & Steel (Group) Co., Ltd.",N/A,Yunnan,China,Asia Pacific,operating,1300,N/A,oxygen,BOF,"https://www.gem.wiki/Yunnan_Yuxi_Xianfu_Iron_%26_Steel_(Group)_Co.,_Ltd._plant",24.012309,102.186364
SCN00289-3,"Yunnan Yuxi Xianfu Iron & Steel (Group) Co., Ltd. EAF expansion",云南玉溪仙福钢铁（集团）有限公司(产能置换二期电炉）,"Yunnan Yuxi Xianfu Iron & Steel (Group) Co., Ltd. [100%]","Yunnan Yuxi Xianfu Iron & Steel (Group) Co., Ltd.",N/A,Yunnan,China,Asia Pacific,construction,380,N/A,electric,EAF,"https://www.gem.wiki/Yunnan_Yuxi_Xianfu_Iron_%26_Steel_(Group)_Co.,_Ltd._plant",24.012309,102.186364
SCN00368,"Lishui Huahong Iron and Steel Products Co., Ltd.",丽水华宏钢铁制品有限公司,"Lishui Huahong Iron and Steel Products Co., Ltd. [100%]","Lishui Huahong Iron and Steel Products Co., Ltd.",N/A,Zhejiang,China,Asia Pacific,operating,1200,N/A,electric,EAF,"https://www.gem.wiki/Lishui_Huahong_Iron_and_Steel_Products_Co.,_Ltd._plant",28.090098,119.519509
SCN00369,"Ningbo Haoyang New Materials Techonology Co., Ltd.",宁波昊阳新材料科技有限公司,"Ningbo Haoyang New Materials Techonology Co., Ltd. [100%]","Ningbo Haoyang New Materials Techonology Co., Ltd.",N/A,Zhejiang,China,Asia Pacific,operating,500,N/A,electric,EAF,"https://www.gem.wiki/Ningbo_Haoyang_New_Materials_Techonology_Co.,_Ltd._plant",30.267113,121.052503
SCN00264,"Ningbo Iron & Steel Co., Ltd.",宁波钢铁有限公司,"Hang zhou Iron & Steel Co.,Ltd. [100%]","Ningbo Iron & Steel Co., Ltd.",partial,Zhejiang,China,Asia Pacific,operating,4000,4260,integrated_BF,"BF, BOF","https://www.gem.wiki/Ningbo_Iron_%26_Steel_Co.,_Ltd._plant",29.918776,121.876423
SCN00263,"Quzhou Yuanli Metal Products Co., Ltd.",衢州元立金属制品有限公司,"Zhejiang Yuanli Metal Product Group Co., Ltd. [100%]","Quzhou Yuanli Metal Products Co., Ltd.",N/A,Zhejiang,China,Asia Pacific,operating,5000,4500,integrated_BF,"BF, BOF","https://www.gem.wiki/Quzhou_Yuanli_Metal_Products_Co.,_Ltd._steel_plant",28.893407,118.867125
SCN00263-1,"Quzhou Yuanli Metal Products Co., Ltd. BF and BOF expansion",衢州元立金属制品有限公司,"Zhejiang Yuanli Metal Product Group Co., Ltd. [100%]","Quzhou Yuanli Metal Products Co., Ltd.",N/A,Zhejiang,China,Asia Pacific,announced,3450,1430,integrated_BF,"BF, BOF","https://www.gem.wiki/Quzhou_Yuanli_Metal_Products_Co.,_Ltd._steel_plant",28.893407,118.867125
SCN00267,"Zhejiang Tsingshan Iron & Steel Co., Ltd.",浙江青山钢铁有限公司,"Zhejiang TSINGSHAN IRON&STEEL Co., Ltd. [100%]","Zhejiang Tsingshan Iron & Steel Co., Ltd.",N/A,Zhejiang,China,Asia Pacific,operating,500,N/A,electric,EAF,"https://www.gem.wiki/Zhejiang_Tsingshan_Iron_%26_Steel_Co.,_Ltd._plant",28.136096,120.380401
SCN00377,"Zhejiang Wantai Special Steel Co., Ltd.",浙江万泰特钢有限公司,"Zhejiang Wantai Special Steel Co., Ltd. [100%]","Zhejiang Wantai Special Steel Co., Ltd.",N/A,Zhejiang,China,Asia Pacific,operating,1200,N/A,electric,EAF,"https://www.gem.wiki/Zhejiang_Wantai_Special_Steel_Co.,_Ltd._plant",30.944342,120.971803
SCN00373,"Zhejiang Yuxin Industrial Co., Ltd.",浙江誉鑫实业有限公司,"Zhejiang Yuxin Industrial Co., Ltd. [100%]","Zhejiang Yuxin Industrial Co., Ltd.",N/A,Zhejiang,China,Asia Pacific,operating,1100,N/A,electric,EAF,"https://www.gem.wiki/Zhejiang_Yuxin_Industrial_Co.,_Ltd._plant",28.787202,120.248592
SCN00373-1,"Zhejiang Yuxin Industrial Co., Ltd. EAF expansion",浙江誉鑫实业有限公司,"Zhejiang Yuxin Industrial Co., Ltd. [100%]","Zhejiang Yuxin Industrial Co., Ltd.",N/A,Zhejiang,China,Asia Pacific,announced,1100,N/A,electric,EAF,"https://www.gem.wiki/Zhejiang_Yuxin_Industrial_Co.,_Ltd._plant",28.787202,120.248592
SCN00265,"Zhenshi Group Eastern Special Steel Co., Ltd.",振石集团东方特钢有限公司,"Zhenshi Holding Group Co., Ltd. [100%]","Zhenshi Group Eastern Special Steel Co., Ltd.",N/A,Zhejiang,China,Asia Pacific,operating,700,N/A,electric,EAF,"https://www.gem.wiki/Zhenshi_Group_Eastern_Special_Steel_Co.,_Ltd._plant",30.720411,120.898518
SHR00001,ABS Sisak Iron & Steel plant,Željezara Sisak (Croatian),Danieli & C Officine Meccaniche SpA [100%],Acciaierie Bertoli Safau SpA,N/A,Sisačko-moslavačka županija,Croatia,Europe,operating,350,N/A,electric,EAF,,45.445978,16.391655
SHR00001-1,ABS Sisak Iron & Steel plant EAF expansion,Željezara Sisak (Croatian),Danieli & C Officine Meccaniche SpA [100%],Acciaierie Bertoli Safau SpA,N/A,Sisačko-moslavačka županija,Croatia,Europe,announced,200,N/A,electric,EAF,,45.445978,16.391655
SCZ00002,GFG Liberty Ostrava steel plant,,Gfg Alliance Ltd [100%],Liberty Steel,N/A,Moravia-Silesia,Czech Republic,Europe,operating,3600,2100,integrated_BF,"BF, BOF",https://www.gem.wiki/GFG_Liberty_Ostrava_steel_plant,49.792139,18.309875
SCZ00002-2,GFG Liberty Ostrava steel plant transition (BF-BOF closure),,Gfg Alliance Ltd [100%],Liberty Steel,N/A,Moravia-Silesia,Czech Republic,Europe,retired,3600,N/A,integrated_BF,"BF, BOF",https://www.gem.wiki/GFG_Liberty_Ostrava_steel_plant,49.792139,18.309875
SCZ00002-1,GFG Liberty Ostrava steel plant transition (EAF addition),,Gfg Alliance Ltd [100%],Liberty Steel,N/A,Moravia-Silesia,Czech Republic,Europe,construction,3500,N/A,electric,EAF,https://www.gem.wiki/GFG_Liberty_Ostrava_steel_plant,49.792139,18.309875
SCZ00001,TZMS Třinecké železárny Trinec steel plant,,Trinecke Zelezarny as [50%]; Moravia Steel as [50%],Trinecke Zelezarny as,N/A,Moravia-Silesia,Czech Republic,Europe,operating,2800,2100,integrated_BF,"BF, BOF, EAF",https://www.gem.wiki/TZMS_T%C5%99ineck%C3%A9_%C5%BEelez%C3%A1rny_Trinec_steel_plant,49.689053,18.654557
SEG00004,Al-Ezz Dekheila Steel Alexandria plant,العز الدخيلة للصلب - الاسكندرية (Arabic),Al Ezz Dekheila Steel Company Alexandria SAE [100%],Al Ezz Dekheila Steel Company Alexandria SAE,partial,Alexandria,Egypt,Africa,operating,3200,3100,integrated_DRI,"DRI, EAF",https://www.gem.wiki/Al-Ezz_Dekheila_Steel_plant,31.123467,29.80987
SEG00009,Egyptian Steel Beni Suef plant,,National Services Project Organization [100%],Egyptian Steel,full,Beni Suef,Egypt,Africa,operating,600,N/A,electric,EAF,,29.152604,31.247401
SEG00002,Egyptian Iron & Steel Company Cairo plant,شركة الحديد والصلب المصرية (Arabic),Egyptian Iron & Steel Company SAE [100%],Egyptian Iron & Steel Company SAE,full,Cairo,Egypt,Africa,retired,3200,1400,integrated_BF,"BF, BOF",https://www.gem.wiki/Egyptian_Iron_%26_Steel_Company_Cairo_plant,29.774458,31.312013
SEG00001,Egyptian American Steel Rolling Company Sadat City plant,بشاي للصلب (Arabic),Beshay Steel [100%],Egyptian American Steel Rolling Co,N/A,Menofia,Egypt,Africa,operating,1200,N/A,electric,EAF,https://www.gem.wiki/Egyptian_American_Steel_Rolling_Company_plant,30.389174,30.571894
SEG00003,Egyptian Sponge Iron and Steel Company Sadat City plant,الشركة المصرية للحديد الإسفنجي و الصلب (Arabic),Beshay Steel [100%],Egyptian Sponge Iron & Steel Co,N/A,Menofia,Egypt,Africa,operating,3000,2000,integrated_DRI,"DRI, EAF",https://www.gem.wiki/Egyptian_Sponge_Iron_and_Steel_Company_plant,30.393079,30.58773
SEG00006,Ezz Steel Rebar Sadat City plant,حديد عز (Arabic),Ezz Steel Co SAE [100%],Ezz Steel Co SAE,N/A,Menofia,Egypt,Africa,operating,1000,N/A,electric,EAF,https://www.gem.wiki/Ezz_Steel_Rebar_plant,30.382179,30.563029
SEG00008,Egyptian Steel Ain Sokhna plant,,National Services Project Organization [100%],Egyptian Steel,full,Suez,Egypt,Africa,operating,600,N/A,electric,EAF,,29.872757,32.469342
SEG00005,Ezz Flat Steel Ain Sokhna plant,حديد عز (Arabic),Ezz Steel Co SAE [64%]; Other [36%],Al Ezz for Flat Steel Industries Company SAE,N/A,Suez,Egypt,Africa,operating,2300,1900,integrated_DRI,"DRI, EAF",https://www.gem.wiki/Ezz_Flat_Steel_plant,29.692045,32.322117
SEG00005-1,Ezz Flat Steel Ain Sokhna plant EAF expansion,حديد عز (Arabic),Ezz Steel Co SAE [64%]; Other [36%],Al Ezz for Flat Steel Industries Company SAE,N/A,Suez,Egypt,Africa,construction,1600,N/A,electric,EAF,https://www.gem.wiki/Ezz_Flat_Steel_plant,29.692045,32.322117
SEG00007,Suez Steel Solb Misr Attaka plant,شركة السويس للصلب (Arabic),LITAT Holding Co Ltd [100%],Suez Steel Company SAE,N/A,Suez,Egypt,Africa,operating,2100,2100,integrated_DRI,"DRI, EAF",https://www.gem.wiki/Suez_Steel_Solb_Misr_plant,29.923176,32.466587
SFI00003,Ovako Imatra steel plant,,Sanyo Special Steel Co Ltd [100%],Ovako AB (publ),N/A,Imatra,Finland,Europe,operating,862.5,N/A,electric,EAF,https://www.gem.wiki/Ovako_Imatra_steel_plant,61.149466,28.798774
SFI00002,Outokumpu Tornio steel plant,,Outokumpu Oyj [100%],Outokumpu Stainless AB,N/A,Lapland,Finland,Europe,operating,1200,N/A,electric,EAF,https://www.gem.wiki/Outokumpu_Tornio_steel_plant,65.767115,24.176472
SFI00001,SSAB Raahe steel plant,,SSAB AB [100%],SSAB AB,N/A,North Ostrobothnia,Finland,Europe,operating,2600,2600,integrated_BF,"BF, BOF",https://www.gem.wiki/SSAB_Raahe_steel_plant,64.651111,24.418544
SFI00001-1,SSAB Raahe steel plant EAF replacement,,SSAB AB [100%],SSAB AB,N/A,North Ostrobothnia,Finland,Europe,announced,2600,unknown,electric,EAF,https://www.gem.wiki/SSAB_Raahe_steel_plant,64.651111,24.418544
SFI00001-2,SSAB Raahe steel plant EAF replacement,,SSAB AB [100%],SSAB AB,N/A,North Ostrobothnia,Finland,Europe,retired,2600,2600,integrated_BF,"BF, BOF",https://www.gem.wiki/SSAB_Raahe_steel_plant,64.651111,24.418544
SFI00004,Blastr Inkoo steel plant,,Blastr Green Steel AS [100%],Blastr Green Steel AS,N/A,Uusimaa,Finland,Europe,announced,2500,>0,integrated_DRI,"DRI, EAF",,60.0175,23.9126
SFR00004,ArcelorMittal Florange steel plant,,ArcelorMittal SA [100%],Arcelormittal Atlantique et Lorraine SASU,N/A,Grand Est,France,Europe,retired,2400,2847,integrated_BF,"BF, BOF",https://www.gem.wiki/ArcelorMittal_Florange_steel_plant,49.331722,6.143107
SFR00008,Riva Sam Neuves-Maisons steel plant,,Riva Forni Elettrici SpA [100%],Societe Des Aciers D Armature,N/A,Grand Est,France,Europe,operating,850,N/A,electric,EAF,https://www.gem.wiki/Riva_Sam_Neuves-Maisons_steel_plant,48.611482,6.111864
SFR00001,ArcelorMittal Dunkerque steel plant,,ArcelorMittal SA [100%],Arcelormittal Atlantique et Lorraine SASU,N/A,Haus-de-France,France,Europe,operating,6750,6900,integrated_BF,"BF, BOF",https://www.gem.wiki/ArcelorMittal_Dunkerque_steel_plant,51.041274,2.292948
SFR00001-2,ArcelorMittal Dunkerque steel plant transition (BF-BOF closure),,ArcelorMittal SA [100%],Arcelormittal Atlantique et Lorraine SASU,N/A,Haus-de-France,France,Europe,retired,2250,3200,integrated_BF,"BF, BOF",https://www.gem.wiki/ArcelorMittal_Dunkerque_steel_plant,51.041274,2.292948
SFR00001-1,ArcelorMittal Dunkerque steel plant transition (DRI and EAF addition),,ArcelorMittal SA [100%],Arcelormittal Atlantique et Lorraine SASU,N/A,Haus-de-France,France,Europe,announced,4500,2500,integrated_DRI,"DRI, EAF",https://www.gem.wiki/ArcelorMittal_Dunkerque_steel_plant,51.041274,2.292948
SFR00005,LME Trith-Saint-Léger steel plant,,AFV Accaierie Beltrame SpA [100%],Lamines Marchands Europeens SA,N/A,Hauts-de-France,France,Europe,operating,850,N/A,electric,EAF,https://www.gem.wiki/LME_Trith-Saint-L%C3%A9ger_steel_plant,50.3292,3.490913
SFR00006,Saarstahl Ascoval Saint-Saulve steel plant,,SHS Stahl Holding Saar GmbH & Co KgaA [100%],Saarstahl AG,N/A,Hauts-de-France,France,Europe,operating,730,N/A,electric,EAF,https://www.gem.wiki/Saarstahl_Ascoval_Saint-Saulve_steel_plant,50.398171,3.561712
SFR00010,Riva Alpa Gargenville steel plant,,Riva Forni Elettrici SpA [100%],Alpa SAS,N/A,Île-de-France,France,Europe,operating,700,N/A,electric,EAF,https://www.gem.wiki/Riva_Alpa_Gargenville_steel_plant,48.983515,1.76245
SFR00009,Riva Iton Seine Bonnieres Sur Seine steel plant,,Riva Forni Elettrici SpA [100%],Iton Seine SAS,N/A,Île-de-France,France,Europe,operating,550,N/A,electric,EAF,https://www.gem.wiki/Riva_Iton_Seine_Bonnieres_Sur_Seine_steel_plant,49.033678,1.561022
SFR00007,Riva Sam Montereau steel plant,,Riva Forni Elettrici SpA [100%],Sam Montereau SAS,N/A,Île-de-France,France,Europe,operating,720,N/A,electric,EAF,https://www.gem.wiki/Riva_Sam_Montereau_steel_plant,48.387211,2.981091
SFR00003,Celsa France Boucau steel plant,,Compania Espanola de Laminacion SL [100%],CelSA France Sas,N/A,Nouvelle-Aquitaine,France,Europe,operating,1200,N/A,electric,EAF,https://www.gem.wiki/Celsa_France_Boucau_steel_plant,43.529693,-1.500971
SFR00002,ArcelorMittal Méditerranée Fos sur Mer steel plant,,ArcelorMittal SA [100%],Arcelormittal Mediterranee SAS,N/A,Provence-Alpes-Côte d'Azur,France,Europe,operating,4000,4000,integrated_BF,"BF, BOF",https://www.gem.wiki/ArcelorMittal_M%C3%A9diterran%C3%A9e_Fos_sur_Mer_steel_plant,43.43283,4.887166
SFR00002-2,ArcelorMittal Méditerranée Fos sur Mer steel plant transition (BF-BOF closure),,ArcelorMittal SA [100%],Arcelormittal Mediterranee SAS,N/A,Provence-Alpes-Côte d'Azur,France,Europe,retired,2000,N/A,integrated_BF,"BF, BOF",https://www.gem.wiki/ArcelorMittal_M%C3%A9diterran%C3%A9e_Fos_sur_Mer_steel_plant,43.43283,4.887166
SFR00002-1,ArcelorMittal Méditerranée Fos sur Mer steel plant transition (DRI and EAF addition),,ArcelorMittal SA [100%],Arcelormittal Mediterranee SAS,N/A,Provence-Alpes-Côte d'Azur,France,Europe,announced,2000,N/A,electric,EAF,https://www.gem.wiki/ArcelorMittal_M%C3%A9diterran%C3%A9e_Fos_sur_Mer_steel_plant,43.43283,4.887166
SGE00001,Rustavi Metallurgical Plant,შპს რუსთავის ფოლადი (Georgian),Rustavi Steel LLC [100%],Rustavi Steel LLC,N/A,Kvemo Kartli,Georgia,Eurasia,operating,120,725,integrated_BF,"BF, BOF, EAF, OHF",https://www.gem.wiki/Rustavi_Metallurgical_Plant,41.531645,45.02663
SGE00001-2,Rustavi Metallurgical Plant EAF expansion,შპს რუსთავის ფოლადი (Georgian),Rustavi Steel LLC [100%],Rustavi Steel LLC,N/A,Kvemo Kartli,Georgia,Eurasia,announced,250,N/A,electric,EAF,https://www.gem.wiki/Rustavi_Metallurgical_Plant,41.531645,45.02663
SGE00001-1,Rustavi Metallurgical Plant OHF closure,შპს რუსთავის ფოლადი (Georgian),Rustavi Steel LLC [100%],Rustavi Steel LLC,N/A,Kvemo Kartli,Georgia,Eurasia,mothballed,1450,N/A,oxygen,OHF,https://www.gem.wiki/Rustavi_Metallurgical_Plant,41.531645,45.02663
